time,angle_deg,tsr,cp,cd,ct,cd_blade1,ct_blade1,cd_blade2,ct_blade2,cd_blade3,ct_blade3
11.4669,832.206,7,0.469588,0.771586,0.0670841,0.257467,0.022386,0.256976,0.0223779,0.257143,0.0223201
11.4806,833.201,7,0.469518,0.771554,0.067074,0.257474,0.0223869,0.256965,0.0223726,0.257115,0.0223145
11.4943,834.195,7,0.469515,0.771574,0.0670736,0.25748,0.0223881,0.256972,0.0223722,0.257122,0.0223133
11.508,835.189,7,0.469488,0.771579,0.0670697,0.257473,0.0223865,0.256972,0.0223713,0.257133,0.0223119
11.5217,836.183,7,0.469434,0.771565,0.0670621,0.257484,0.022386,0.256966,0.0223686,0.257115,0.0223074
11.5354,837.178,7,0.469469,0.771584,0.067067,0.257467,0.0223831,0.25697,0.0223723,0.257146,0.0223117
11.5491,838.172,7,0.469455,0.771611,0.0670649,0.257484,0.0223868,0.256961,0.0223689,0.257166,0.0223093
11.5628,839.166,7,0.469425,0.771558,0.0670607,0.25747,0.0223886,0.256948,0.0223682,0.25714,0.0223039
11.5765,840.16,7,0.46916,0.771491,0.0670228,0.257443,0.0223778,0.256912,0.0223501,0.257136,0.0222949
11.5902,841.155,7,0.469238,0.771546,0.067034,0.257472,0.0223842,0.256928,0.0223561,0.257146,0.0222937
11.6039,842.149,7,0.469349,0.771587,0.0670499,0.257484,0.0223865,0.256953,0.0223619,0.25715,0.0223015
11.6176,843.143,7,0.469287,0.771578,0.067041,0.257458,0.0223798,0.256942,0.0223563,0.257177,0.0223049
11.6313,844.138,7,0.46917,0.771512,0.0670243,0.257447,0.0223762,0.256913,0.0223508,0.257153,0.0222973
11.645,845.132,7,0.469177,0.771548,0.0670252,0.257471,0.0223825,0.256916,0.0223461,0.257162,0.0222965
11.6587,846.126,7,0.469194,0.771541,0.0670277,0.257458,0.0223827,0.256921,0.022348,0.257161,0.022297
11.6724,847.12,7,0.469159,0.77154,0.0670227,0.257443,0.0223769,0.256933,0.0223505,0.257165,0.0222953
11.6861,848.115,7,0.469133,0.771548,0.067019,0.257461,0.0223805,0.256907,0.0223438,0.25718,0.0222948
11.6998,849.109,7,0.469051,0.771503,0.0670073,0.257452,0.0223803,0.256877,0.0223327,0.257174,0.0222944
11.7135,850.103,7,0.469084,0.77154,0.067012,0.257447,0.0223776,0.256916,0.0223416,0.257176,0.0222927
11.7272,851.097,7,0.469081,0.771537,0.0670115,0.257441,0.0223782,0.256908,0.0223404,0.257187,0.022293
11.7409,852.092,7,0.468981,0.771505,0.0669973,0.25745,0.0223785,0.256872,0.0223294,0.257184,0.0222894
11.7546,853.086,7,0.468976,0.771506,0.0669966,0.257432,0.0223781,0.256888,0.0223309,0.257186,0.0222876
11.7683,854.08,7,0.468991,0.771535,0.0669988,0.257443,0.0223755,0.256886,0.0223332,0.257205,0.0222901
11.782,855.075,7,0.468914,0.771493,0.0669877,0.25743,0.0223761,0.256856,0.0223225,0.257207,0.0222891
11.7957,856.069,7,0.468855,0.771499,0.0669793,0.257422,0.0223706,0.256872,0.0223218,0.257204,0.0222869
11.8094,857.063,7,0.469018,0.771572,0.0670025,0.257465,0.0223867,0.256895,0.0223281,0.257212,0.0222877
11.8231,858.057,7,0.468804,0.771471,0.066972,0.257405,0.0223693,0.256859,0.0223176,0.257206,0.0222851
11.8368,859.052,7,0.468812,0.771497,0.0669731,0.257425,0.022373,0.256867,0.0223178,0.257205,0.0222823
11.8505,860.046,7,0.468815,0.771502,0.0669736,0.257411,0.0223725,0.256851,0.0223142,0.257239,0.0222868
11.8642,861.04,7,0.46878,0.771499,0.0669685,0.257424,0.0223745,0.256852,0.0223105,0.257223,0.0222835
11.8779,862.034,7,0.468716,0.771474,0.0669595,0.257389,0.0223662,0.256866,0.0223121,0.257219,0.0222812
11.8916,863.029,7,0.468705,0.77148,0.0669579,0.257401,0.0223657,0.256845,0.0223086,0.257234,0.0222835
11.9053,864.023,7,0.468668,0.771469,0.0669526,0.257397,0.0223667,0.256836,0.0223045,0.257236,0.0222815
11.919,865.017,7,0.468644,0.771482,0.0669491,0.257389,0.022362,0.256845,0.0223042,0.257248,0.022283
11.9327,866.012,7,0.468614,0.771464,0.0669449,0.257402,0.0223664,0.256819,0.022299,0.257242,0.0222795
11.9464,867.006,7,0.468658,0.771497,0.0669512,0.2574,0.0223694,0.256844,0.0223016,0.257254,0.0222802
11.9601,868,7,0.468644,0.771515,0.0669492,0.257393,0.0223684,0.25685,0.0222982,0.257271,0.0222826
11.9738,868.994,7,0.46853,0.771438,0.0669328,0.257366,0.0223647,0.256816,0.0222875,0.257257,0.0222806
11.9875,869.989,7,0.468352,0.771409,0.0669075,0.257348,0.0223526,0.256822,0.0222824,0.25724,0.0222725
12.0012,870.983,7,0.468508,0.771459,0.0669297,0.257349,0.0223597,0.256822,0.022285,0.257288,0.022285
12.0149,871.977,7,0.468539,0.771493,0.0669341,0.257366,0.022361,0.256842,0.0222946,0.257285,0.0222785
12.0286,872.971,7,0.468486,0.771465,0.0669266,0.257359,0.0223611,0.256838,0.0222909,0.257268,0.0222747
12.0423,873.966,7,0.468402,0.77142,0.0669146,0.257345,0.0223588,0.256794,0.0222811,0.257281,0.0222747
12.056,874.96,7,0.468393,0.771446,0.0669133,0.257327,0.0223519,0.256818,0.0222809,0.2573,0.0222805
12.0697,875.954,7,0.468352,0.77142,0.0669074,0.257322,0.0223507,0.256811,0.0222804,0.257287,0.0222764
12.0834,876.949,7,0.468392,0.771443,0.0669131,0.257351,0.0223592,0.256798,0.0222777,0.257293,0.0222762
12.0971,877.943,7,0.468397,0.771463,0.0669139,0.257327,0.0223567,0.256822,0.0222785,0.257314,0.0222787
12.1108,878.937,7,0.468268,0.77139,0.0668954,0.257287,0.0223458,0.256801,0.0222738,0.257302,0.0222759
12.1245,879.931,7,0.468295,0.771425,0.0668993,0.257311,0.0223505,0.256795,0.0222719,0.257318,0.022277
12.1382,880.926,7,0.468307,0.771425,0.066901,0.257308,0.0223533,0.256807,0.0222715,0.25731,0.0222762
12.1519,881.92,7,0.468232,0.771404,0.0668902,0.257273,0.0223432,0.256801,0.0222684,0.257329,0.0222786
12.1656,882.914,7,0.468167,0.771377,0.066881,0.257275,0.0223425,0.256794,0.0222646,0.257308,0.0222738
12.1793,883.908,7,0.468283,0.771446,0.0668975,0.257288,0.0223508,0.256802,0.0222648,0.257355,0.0222819
12.193,884.903,7,0.468085,0.771351,0.0668693,0.25724,0.0223389,0.256799,0.0222612,0.257312,0.0222692
12.2067,885.897,7,0.468096,0.771389,0.0668708,0.257248,0.0223365,0.256805,0.0222615,0.257336,0.0222728
12.2204,886.891,7,0.468241,0.771454,0.0668916,0.257276,0.0223446,0.2568,0.0222602,0.257379,0.0222868
12.2341,887.886,7,0.468014,0.771335,0.0668592,0.25724,0.0223371,0.256789,0.0222562,0.257307,0.022266
12.2478,888.88,7,0.468054,0.771384,0.0668648,0.257229,0.0223347,0.256783,0.022252,0.257371,0.022278
12.2615,889.874,7,0.468076,0.771382,0.066868,0.257224,0.022336,0.256814,0.0222571,0.257344,0.0222749
12.2752,890.868,7,0.468016,0.771364,0.0668595,0.257211,0.022332,0.256793,0.0222521,0.257359,0.0222753
12.2889,891.863,7,0.467934,0.771334,0.0668477,0.257213,0.0223317,0.256787,0.0222487,0.257334,0.0222673
12.3026,892.857,7,0.467951,0.771364,0.0668501,0.257203,0.0223315,0.256791,0.0222474,0.25737,0.0222712
12.3163,893.851,7,0.467897,0.771331,0.0668424,0.257179,0.0223258,0.256796,0.0222473,0.257356,0.0222693
12.33,894.845,7,0.467859,0.771335,0.066837,0.25718,0.0223265,0.256804,0.0222479,0.257352,0.0222627
12.3437,895.84,7,0.467845,0.771325,0.0668351,0.257152,0.0223213,0.256789,0.0222424,0.257384,0.0222714
12.3574,896.834,7,0.467893,0.771363,0.0668418,0.257174,0.022326,0.256806,0.0222427,0.257383,0.0222732
12.3711,897.828,7,0.467855,0.77135,0.0668364,0.257156,0.0223219,0.256809,0.0222416,0.257385,0.022273
12.3848,898.823,7,0.467693,0.77128,0.0668133,0.25713,0.0223108,0.256788,0.022235,0.257361,0.0222675
12.3985,899.817,7,0.46766,0.771301,0.0668085,0.257143,0.0223112,0.256787,0.0222336,0.257371,0.0222638
12.4122,900.811,7,0.467817,0.771333,0.066831,0.257145,0.0223216,0.256821,0.022243,0.257367,0.0222664
12.4259,901.805,7,0.467731,0.77133,0.0668187,0.257144,0.0223223,0.256803,0.0222305,0.257383,0.0222659
12.4396,902.8,7,0.467692,0.771291,0.0668131,0.257113,0.022315,0.256792,0.0222284,0.257386,0.0222697
12.4533,903.794,7,0.467667,0.771287,0.0668096,0.257074,0.0223092,0.256817,0.022231,0.257397,0.0222694
12.467,904.788,7,0.46758,0.771268,0.0667972,0.257091,0.022306,0.256811,0.0222319,0.257367,0.0222593
12.4807,905.782,7,0.467516,0.77125,0.066788,0.257085,0.0223077,0.256797,0.0222242,0.257367,0.0222561
12.4944,906.777,7,0.46758,0.771281,0.0667971,0.25706,0.0223055,0.256803,0.0222242,0.257418,0.0222673
12.5081,907.771,7,0.467603,0.771302,0.0668004,0.257077,0.0223058,0.256828,0.0222275,0.257398,0.0222671
12.5218,908.765,7,0.467452,0.771227,0.0667789,0.257055,0.0223023,0.256801,0.0222186,0.257372,0.0222579
12.5355,909.76,7,0.46745,0.77124,0.0667786,0.257026,0.0222969,0.256829,0.0222229,0.257384,0.0222587
12.5492,910.754,7,0.467488,0.771259,0.0667839,0.257043,0.0222994,0.256813,0.0222199,0.257403,0.0222646
12.5629,911.748,7,0.467438,0.771246,0.0667769,0.257028,0.0222965,0.256831,0.0222221,0.257388,0.0222583
12.5766,912.742,7,0.467308,0.771188,0.0667582,0.257016,0.0222928,0.2568,0.0222129,0.257371,0.0222525
12.5903,913.737,7,0.467465,0.771282,0.0667807,0.257012,0.0222925,0.256853,0.0222226,0.257416,0.0222656
12.604,914.731,7,0.467301,0.771197,0.0667573,0.257006,0.0222915,0.256814,0.0222087,0.257376,0.022257
12.6177,915.725,7,0.467282,0.771207,0.0667546,0.256993,0.0222872,0.256827,0.0222122,0.257387,0.0222552
12.6314,916.719,7,0.467336,0.77125,0.0667623,0.256985,0.0222869,0.256847,0.0222149,0.257419,0.0222605
12.6451,917.714,7,0.467187,0.771167,0.066741,0.256975,0.0222858,0.256796,0.0222008,0.257396,0.0222544
12.6588,918.708,7,0.467239,0.771228,0.0667484,0.256963,0.0222818,0.256875,0.0222153,0.25739,0.0222513
12.6725,919.702,7,0.467217,0.771194,0.0667453,0.256968,0.0222824,0.256822,0.022206,0.257404,0.022257
12.6862,920.697,7,0.467183,0.771199,0.0667404,0.25696,0.0222816,0.256846,0.022206,0.257392,0.0222528
12.6999,921.691,7,0.467092,0.771167,0.0667275,0.256936,0.0222756,0.256825,0.0221981,0.257406,0.0222537
12.7136,922.685,7,0.467119,0.771201,0.0667314,0.256931,0.0222755,0.256864,0.022202,0.257407,0.0222539
12.7273,923.679,7,0.467056,0.771153,0.0667223,0.256929,0.0222764,0.256837,0.0221962,0.257388,0.0222498
12.741,924.674,7,0.466988,0.771156,0.0667126,0.256925,0.0222745,0.256836,0.0221881,0.257395,0.0222501
12.7547,925.668,7,0.467027,0.771177,0.0667181,0.256906,0.0222687,0.256876,0.0221992,0.257395,0.0222502
12.7684,926.662,7,0.467033,0.771202,0.066719,0.256928,0.022271,0.25687,0.0221967,0.257404,0.0222512
12.7821,927.656,7,0.46699,0.771171,0.0667128,0.256905,0.0222673,0.256871,0.0221961,0.257395,0.0222495
12.7958,928.651,7,0.466855,0.771137,0.0666935,0.256887,0.0222616,0.256853,0.022189,0.257397,0.0222429
12.8095,929.645,7,0.466971,0.771203,0.0667102,0.256885,0.0222652,0.256889,0.0221933,0.25743,0.0222517
12.8232,930.639,7,0.466922,0.771149,0.0667032,0.256884,0.0222652,0.256848,0.0221832,0.257417,0.0222548
12.8369,931.634,7,0.466792,0.771156,0.0666846,0.256872,0.0222546,0.256872,0.0221819,0.257412,0.022248
12.8506,932.628,7,0.466832,0.771137,0.0666902,0.256862,0.0222573,0.256891,0.0221905,0.257383,0.0222424
12.8643,933.622,7,0.466861,0.771174,0.0666945,0.256886,0.0222606,0.256906,0.0221882,0.257383,0.0222457
12.878,934.616,7,0.466697,0.771106,0.066671,0.256842,0.0222533,0.256863,0.0221767,0.257401,0.022241
12.8917,935.611,7,0.466684,0.77113,0.0666691,0.256847,0.0222502,0.256879,0.0221737,0.257404,0.0222452
12.9054,936.605,7,0.46672,0.771134,0.0666743,0.256839,0.0222509,0.256919,0.0221808,0.257376,0.0222426
12.9191,937.599,7,0.466748,0.77117,0.0666782,0.25685,0.0222517,0.256907,0.022181,0.257413,0.0222455
12.9328,938.593,7,0.466611,0.771105,0.0666587,0.256821,0.0222436,0.256885,0.0221718,0.257399,0.0222432
12.9465,939.588,7,0.466622,0.771121,0.0666602,0.256845,0.0222497,0.256895,0.0221694,0.257381,0.0222412
12.9602,940.582,7,0.466639,0.771134,0.0666628,0.256809,0.0222423,0.256932,0.022179,0.257393,0.0222414
12.9739,941.576,7,0.466603,0.771129,0.0666576,0.256827,0.0222461,0.256911,0.0221712,0.257391,0.0222403
12.9876,942.571,7,0.466474,0.771078,0.0666391,0.256793,0.0222374,0.256887,0.0221618,0.257398,0.0222399
13.0013,943.565,7,0.466597,0.771153,0.0666567,0.256818,0.0222434,0.256939,0.0221728,0.257396,0.0222405
13.015,944.559,7,0.466502,0.771114,0.0666432,0.256798,0.022234,0.256917,0.0221677,0.257398,0.0222414
13.0287,945.553,7,0.466502,0.771108,0.0666431,0.256803,0.0222424,0.256922,0.0221647,0.257383,0.022236
13.0424,946.548,7,0.466449,0.771118,0.0666355,0.256774,0.022229,0.256951,0.0221677,0.257394,0.0222388
13.0561,947.542,7,0.466418,0.771098,0.0666312,0.256763,0.0222287,0.256944,0.0221626,0.257391,0.0222399
13.0698,948.536,7,0.466412,0.771129,0.0666303,0.256811,0.0222367,0.256937,0.022157,0.257381,0.0222366
13.0835,949.53,7,0.466376,0.771095,0.0666252,0.256749,0.0222255,0.256959,0.0221625,0.257386,0.0222373
13.0972,950.525,7,0.466391,0.771127,0.0666273,0.256774,0.0222273,0.256953,0.0221595,0.2574,0.0222405
13.1109,951.519,7,0.466304,0.77109,0.0666149,0.256747,0.0222204,0.256959,0.0221564,0.257385,0.0222381
13.1246,952.513,7,0.466319,0.771119,0.066617,0.256773,0.0222235,0.256974,0.0221582,0.257372,0.0222353
13.1383,953.508,7,0.466239,0.771069,0.0666056,0.256735,0.0222157,0.256957,0.0221536,0.257377,0.0222364
13.152,954.502,7,0.466187,0.771076,0.0665982,0.256732,0.0222086,0.256965,0.0221534,0.25738,0.0222362
13.1657,955.496,7,0.466243,0.771111,0.0666062,0.256756,0.0222176,0.25698,0.0221537,0.257374,0.0222349
13.1794,956.49,7,0.466212,0.771119,0.0666018,0.256744,0.0222136,0.256975,0.0221508,0.2574,0.0222374
13.1931,957.485,7,0.466198,0.771093,0.0665997,0.256733,0.0222129,0.256985,0.0221524,0.257375,0.0222344
13.2068,958.479,7,0.46613,0.771109,0.06659,0.256728,0.0222104,0.257007,0.0221481,0.257375,0.0222315
13.2205,959.473,7,0.466276,0.771155,0.0666108,0.256738,0.0222119,0.257028,0.0221551,0.257389,0.0222438
13.2342,960.467,7,0.466044,0.771056,0.0665777,0.256687,0.0221961,0.257009,0.0221485,0.257361,0.0222331
13.2479,961.462,7,0.465968,0.771085,0.0665669,0.256704,0.0221969,0.257016,0.0221421,0.257365,0.022228
13.2616,962.456,7,0.466106,0.771102,0.0665865,0.256733,0.022209,0.256988,0.0221396,0.257381,0.0222378
13.2753,963.45,7,0.466096,0.771131,0.0665852,0.256729,0.0222032,0.257018,0.0221458,0.257384,0.0222362
13.289,964.445,7,0.465948,0.771058,0.066564,0.256679,0.0221928,0.257032,0.0221416,0.257348,0.0222296
13.3027,965.439,7,0.465949,0.771092,0.0665641,0.256691,0.0221892,0.257032,0.0221431,0.25737,0.0222318
13.3164,966.433,7,0.46598,0.771085,0.0665686,0.256712,0.0221942,0.257016,0.0221405,0.257357,0.0222339
13.3301,967.427,7,0.465978,0.771113,0.0665683,0.256702,0.0221948,0.257048,0.0221415,0.257363,0.0222319
13.3438,968.422,7,0.465887,0.771075,0.0665552,0.256671,0.0221848,0.257052,0.0221408,0.257352,0.0222297
13.3575,969.416,7,0.465905,0.771086,0.0665578,0.256668,0.0221803,0.257043,0.0221406,0.257375,0.0222369
13.3712,970.41,7,0.465916,0.771098,0.0665594,0.256703,0.02219,0.257059,0.0221405,0.257337,0.0222289
13.3849,971.404,7,0.465886,0.771096,0.0665552,0.256677,0.0221835,0.257063,0.0221383,0.257356,0.0222335
13.3986,972.399,7,0.465782,0.77106,0.0665403,0.256649,0.0221744,0.257067,0.0221355,0.257344,0.0222305
13.4123,973.393,7,0.465873,0.77111,0.0665532,0.256677,0.02218,0.257087,0.0221393,0.257346,0.0222339
13.426,974.387,7,0.465787,0.771092,0.066541,0.256661,0.0221769,0.257087,0.0221375,0.257343,0.0222267
13.4397,975.382,7,0.46585,0.771096,0.0665499,0.256643,0.0221692,0.257089,0.0221364,0.257365,0.0222443
13.4534,976.376,7,0.46572,0.771075,0.0665314,0.256676,0.0221763,0.257096,0.0221355,0.257303,0.0222195
13.4671,977.37,7,0.465775,0.771097,0.0665393,0.256663,0.0221703,0.257096,0.0221355,0.257338,0.0222335
13.4808,978.364,7,0.465712,0.771093,0.0665303,0.256642,0.0221625,0.257096,0.022133,0.257355,0.0222347
13.4945,979.359,7,0.465685,0.771067,0.0665264,0.256658,0.0221662,0.257114,0.0221364,0.257296,0.0222238
13.5082,980.353,7,0.465716,0.771104,0.0665308,0.256643,0.0221635,0.257137,0.0221387,0.257324,0.0222286
13.5219,981.347,7,0.465633,0.771067,0.066519,0.256638,0.0221587,0.257116,0.022133,0.257313,0.0222273
13.5356,982.341,7,0.465645,0.771092,0.0665207,0.256662,0.0221627,0.257114,0.0221309,0.257317,0.0222271
13.5493,983.336,7,0.465571,0.771049,0.0665102,0.256627,0.0221564,0.257132,0.0221325,0.25729,0.0222213
13.563,984.33,7,0.465568,0.771071,0.0665097,0.256629,0.0221546,0.257145,0.0221348,0.257297,0.0222203
13.5767,985.324,7,0.465572,0.771083,0.0665103,0.256637,0.0221528,0.257144,0.0221331,0.257302,0.0222244
13.5904,986.319,7,0.465526,0.771078,0.0665037,0.25661,0.0221472,0.257173,0.0221343,0.257295,0.0222223
13.6041,987.313,7,0.465567,0.771081,0.0665096,0.256635,0.0221519,0.257155,0.0221312,0.257291,0.0222265
13.6178,988.307,7,0.465528,0.771112,0.066504,0.256654,0.0221481,0.257176,0.0221319,0.257282,0.022224
13.6315,989.301,7,0.465591,0.771095,0.0665131,0.256636,0.0221475,0.257183,0.0221402,0.257276,0.0222253
13.6452,990.296,7,0.465314,0.771007,0.0664735,0.256615,0.0221359,0.257155,0.0221273,0.257237,0.0222102
13.6589,991.29,7,0.465335,0.771057,0.0664764,0.256624,0.0221324,0.257189,0.0221309,0.257243,0.022213
13.6726,992.284,7,0.465501,0.771093,0.0665001,0.2566,0.0221353,0.257211,0.0221376,0.257283,0.0222272
13.6863,993.278,7,0.465449,0.771096,0.0664927,0.256631,0.0221401,0.257201,0.0221321,0.257264,0.0222205
13.7,994.273,7,0.465325,0.771026,0.066475,0.25662,0.0221336,0.257185,0.0221272,0.257221,0.0222142
13.7137,995.267,7,0.465329,0.771063,0.0664755,0.25661,0.0221305,0.257223,0.0221336,0.257231,0.0222114
13.7274,996.261,7,0.465371,0.771056,0.0664815,0.256606,0.0221309,0.257216,0.0221353,0.257234,0.0222152
13.7411,997.256,7,0.46534,0.771062,0.0664771,0.256613,0.0221294,0.257214,0.0221297,0.257235,0.022218
13.7548,998.25,7,0.465301,0.771057,0.0664715,0.256623,0.0221285,0.257228,0.0221315,0.257206,0.0222116
13.7685,999.244,7,0.465258,0.771028,0.0664655,0.256603,0.0221258,0.257245,0.0221363,0.25718,0.0222034
13.7822,1000.24,7,0.465291,0.771054,0.0664701,0.256605,0.0221236,0.257231,0.0221316,0.257218,0.0222149
13.7959,1001.23,7,0.465286,0.771054,0.0664694,0.256613,0.0221232,0.257242,0.0221338,0.257198,0.0222125
13.8096,1002.23,7,0.46519,0.77102,0.0664557,0.256605,0.0221188,0.257255,0.0221334,0.25716,0.0222035
13.8233,1003.22,7,0.46522,0.771033,0.0664599,0.256613,0.0221183,0.257249,0.0221353,0.257171,0.0222064
13.837,1004.22,7,0.465178,0.77104,0.0664541,0.256616,0.0221171,0.257263,0.0221297,0.257161,0.0222072
13.8507,1005.21,7,0.46519,0.771024,0.0664558,0.256617,0.0221172,0.257276,0.0221397,0.257131,0.0221989
13.8644,1006.2,7,0.465078,0.771007,0.0664398,0.256607,0.0221122,0.25725,0.0221246,0.25715,0.0222029
13.8781,1007.2,7,0.465214,0.77106,0.0664591,0.256608,0.0221117,0.257303,0.0221424,0.257149,0.022205
13.8918,1008.19,7,0.465074,0.771002,0.0664392,0.256605,0.0221097,0.257282,0.0221333,0.257115,0.0221962
13.9055,1009.19,7,0.465047,0.770995,0.0664353,0.256605,0.0221081,0.257268,0.0221286,0.257122,0.0221986
13.9192,1010.18,7,0.465059,0.771006,0.0664371,0.256627,0.0221099,0.257289,0.0221332,0.25709,0.022194
13.9329,1011.18,7,0.465039,0.771006,0.0664341,0.25661,0.0221054,0.257305,0.022136,0.257091,0.0221926
13.9466,1012.17,7,0.465004,0.770995,0.0664292,0.256598,0.0221014,0.257289,0.0221306,0.257108,0.0221973
13.9603,1013.16,7,0.464959,0.770976,0.0664228,0.256614,0.0221026,0.257291,0.0221275,0.257071,0.0221927
13.974,1014.16,7,0.464942,0.770977,0.0664204,0.256616,0.0221015,0.257307,0.0221297,0.257055,0.0221892
13.9877,1015.15,7,0.46492,0.770983,0.0664171,0.256613,0.0220993,0.257312,0.02213,0.257058,0.0221878
14.0014,1016.15,7,0.464884,0.770969,0.066412,0.256625,0.0220977,0.257321,0.0221306,0.257022,0.0221837
14.0151,1017.14,7,0.46494,0.770989,0.06642,0.256612,0.0220944,0.257331,0.0221359,0.257047,0.0221897
14.0288,1018.14,7,0.464945,0.771028,0.0664206,0.256639,0.0220979,0.257332,0.0221348,0.257058,0.0221879
14.0425,1019.13,7,0.464881,0.770953,0.0664116,0.256622,0.0220974,0.257322,0.0221357,0.257008,0.0221785
14.0562,1020.12,7,0.464632,0.770898,0.066376,0.256604,0.0220871,0.257299,0.0221201,0.256994,0.0221689
14.0699,1021.12,7,0.46474,0.770948,0.0663914,0.256633,0.0220928,0.257321,0.0221291,0.256995,0.0221695
14.0836,1022.11,7,0.464857,0.770992,0.0664082,0.256646,0.0220925,0.257353,0.0221353,0.256993,0.0221804
14.0973,1023.11,7,0.464797,0.770974,0.0663996,0.256625,0.0220856,0.257347,0.022132,0.257001,0.0221819
14.111,1024.1,7,0.464677,0.770901,0.0663824,0.256621,0.0220822,0.257329,0.022129,0.256951,0.0221713
14.1247,1025.1,7,0.464683,0.770941,0.0663832,0.256649,0.0220872,0.257337,0.0221264,0.256955,0.0221696
14.1384,1026.09,7,0.4647,0.770929,0.0663857,0.25664,0.0220858,0.257344,0.0221286,0.256946,0.0221713
14.1521,1027.08,7,0.464701,0.77094,0.0663858,0.256634,0.0220806,0.257373,0.0221354,0.256933,0.0221698
14.1658,1028.08,7,0.46468,0.770943,0.0663829,0.256655,0.0220833,0.257348,0.0221301,0.25694,0.0221695
14.1795,1029.07,7,0.464583,0.770885,0.066369,0.256648,0.0220811,0.257326,0.0221213,0.256911,0.0221666
14.1932,1030.07,7,0.464614,0.77092,0.0663734,0.256653,0.0220785,0.25737,0.0221311,0.256897,0.0221638
14.2069,1031.06,7,0.464623,0.770921,0.0663748,0.256652,0.0220783,0.257368,0.0221323,0.256901,0.0221642
14.2206,1032.06,7,0.464529,0.770891,0.0663612,0.25667,0.0220782,0.257337,0.0221228,0.256884,0.0221603
14.2343,1033.05,7,0.464516,0.770884,0.0663594,0.256653,0.0220762,0.257354,0.0221254,0.256876,0.0221579
14.248,1034.04,7,0.464563,0.770927,0.0663662,0.256682,0.0220756,0.257365,0.0221312,0.25688,0.0221594
14.2617,1035.04,7,0.46445,0.770861,0.06635,0.256662,0.0220718,0.257337,0.0221218,0.256862,0.0221564
14.2754,1036.03,7,0.464418,0.770883,0.0663455,0.256673,0.0220685,0.257358,0.0221227,0.256852,0.0221542
14.2891,1037.03,7,0.464581,0.77095,0.0663687,0.256716,0.0220826,0.257389,0.0221316,0.256844,0.0221545
14.3028,1038.02,7,0.464363,0.770843,0.0663375,0.256662,0.0220642,0.257356,0.0221231,0.256825,0.0221502
14.3165,1039.02,7,0.46438,0.770875,0.06634,0.256697,0.0220691,0.257365,0.0221239,0.256813,0.022147
14.3302,1040.01,7,0.464383,0.770872,0.0663404,0.256684,0.0220672,0.257357,0.022123,0.256831,0.0221503
